case_id;activity;activity_grouped;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;activity_duration;duration_at_start;activity_cost;automated;is_rework;is_loop;is_self_loop;is_loop_or_self_loop;user_name;changed_field;changed_from;changed_to
158-2;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;8;0;1314637000;0;0;0;0;0;0;null;null;null;null
158-2;Gleiche Rechnung aus;;End;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;9;0;1314637000;0;0;0;0;0;0;null;null;null;null
158-3;Start;;Fordere Genehmigung Level 1 an;2024-01-10T08:13:33.000Z;2024-01-10T08:13:33.000Z;0;0;1;0;0;0;;0;0;0;0;
158-3;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Lege Bestellposition an;2024-01-10T08:13:33.000Z;2024-01-10T09:23:02.000Z;4169000;4169000;2;0;0;0;0;0;0;0;0;Julia Schulz;null;null;null
158-3;Lege Bestellposition an;;Erteile Genehmigung Level 2;2024-01-10T09:23:02.000Z;2024-01-10T11:29:40.000Z;7598000;7598000;3;0;4169000;0;0;0;0;0;0;Martin Meyer;null;null;null
158-3;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 3;2024-01-10T11:29:40.000Z;2024-01-10T12:26:32.000Z;3412000;3412000;4;0;11767000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
158-3;Erteile Genehmigung Level 3;Erteile Genehmigung;Lehne Wareneingang ab;2024-01-10T12:26:32.000Z;2024-01-19T15:21:54.000Z;788122000;788122000;5;0;15179000;0;0;0;0;0;0;Thomas Wagner;null;null;null
158-3;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2024-01-19T15:21:54.000Z;2024-01-25T13:24:10.000Z;511336000;511336000;6;0;803301000;0;0;0;0;0;0;Peter Weber;null;null;null
158-3;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;7;0;1314637000;0;0;0;0;0;0;null;null;null;null
158-3;Gleiche Rechnung aus;;End;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;8;0;1314637000;0;0;0;0;0;0;null;null;null;null
158-4;Start;;Fordere Genehmigung Level 1 an;2024-01-10T08:13:33.000Z;2024-01-10T08:13:33.000Z;0;0;1;0;0;0;;0;0;0;0;
158-4;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Lege Bestellposition an;2024-01-10T08:13:33.000Z;2024-01-10T09:23:02.000Z;4169000;4169000;2;0;0;0;0;0;0;0;0;Julia Schulz;null;null;null
158-4;Lege Bestellposition an;;Erteile Genehmigung Level 2;2024-01-10T09:23:02.000Z;2024-01-10T11:29:40.000Z;7598000;7598000;3;0;4169000;0;0;0;0;0;0;Martin Meyer;null;null;null
158-4;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 3;2024-01-10T11:29:40.000Z;2024-01-10T12:26:32.000Z;3412000;3412000;4;0;11767000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
158-4;Erteile Genehmigung Level 3;Erteile Genehmigung;Lehne Wareneingang ab;2024-01-10T12:26:32.000Z;2024-01-22T12:34:37.000Z;1037285000;1037285000;5;0;15179000;0;0;0;0;0;0;Thomas Wagner;null;null;null
158-4;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2024-01-22T12:34:37.000Z;2024-01-25T13:24:10.000Z;262173000;262173000;6;0;1052464000;0;0;0;0;0;0;Anna Hoffmann;null;null;null
158-4;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;7;0;1314637000;0;0;0;0;0;0;null;null;null;null
158-4;Gleiche Rechnung aus;;End;2024-01-25T13:24:10.000Z;2024-01-25T13:24:10.000Z;0;0;8;0;1314637000;0;0;0;0;0;0;null;null;null;null
159-1;Start;;Lege Bestellposition an;2024-01-12T09:34:21.000Z;2024-01-12T09:34:21.000Z;0;0;1;0;0;0;;0;0;0;0;
159-1;Lege Bestellposition an;;Erteile Genehmigung Level 1;2024-01-12T09:34:21.000Z;2024-01-15T14:47:24.000Z;277983000;277983000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
159-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2024-01-15T14:47:24.000Z;2024-01-23T15:02:26.000Z;692102000;692102000;3;0;277983000;0;0;0;0;0;0;Thomas Schneider;null;null;null
159-1;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;4;0;970085000;0;0;0;0;0;0;null;null;null;null
159-1;Gleiche Rechnung aus;;End;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;5;0;970085000;0;0;0;0;0;0;null;null;null;null
159-2;Start;;Lege Bestellposition an;2024-01-12T09:34:21.000Z;2024-01-12T09:34:21.000Z;0;0;1;0;0;0;;0;0;0;0;
159-2;Lege Bestellposition an;;Erteile Genehmigung Level 1;2024-01-12T09:34:21.000Z;2024-01-15T14:47:24.000Z;277983000;277983000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
159-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2024-01-15T14:47:24.000Z;2024-01-23T15:02:26.000Z;692102000;692102000;3;0;277983000;0;0;0;0;0;0;Thomas Schneider;null;null;null
159-2;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;4;0;970085000;0;0;0;0;0;0;null;null;null;null
159-2;Gleiche Rechnung aus;;End;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;5;0;970085000;0;0;0;0;0;0;null;null;null;null
159-3;Start;;Lege Bestellposition an;2024-01-12T09:34:21.000Z;2024-01-12T09:34:21.000Z;0;0;1;0;0;0;;0;0;0;0;
159-3;Lege Bestellposition an;;Erteile Genehmigung Level 1;2024-01-12T09:34:21.000Z;2024-01-15T14:47:24.000Z;277983000;277983000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
159-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2024-01-15T14:47:24.000Z;2024-01-23T15:02:26.000Z;692102000;692102000;3;0;277983000;0;0;0;0;0;0;Thomas Schneider;null;null;null
159-3;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;4;0;970085000;0;0;0;0;0;0;null;null;null;null
159-3;Gleiche Rechnung aus;;End;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;5;0;970085000;0;0;0;0;0;0;null;null;null;null
159-4;Start;;Lege Bestellposition an;2024-01-12T09:34:21.000Z;2024-01-12T09:34:21.000Z;0;0;1;0;0;0;;0;0;0;0;
159-4;Lege Bestellposition an;;Erteile Genehmigung Level 1;2024-01-12T09:34:21.000Z;2024-01-15T14:47:24.000Z;277983000;277983000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
159-4;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2024-01-15T14:47:24.000Z;2024-01-23T15:02:26.000Z;692102000;692102000;3;0;277983000;0;0;0;0;0;0;Thomas Schneider;null;null;null
159-4;Erfasse Rechnung;;Gleiche Rechnung aus;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;4;0;970085000;0;0;0;0;0;0;null;null;null;null
159-4;Gleiche Rechnung aus;;End;2024-01-23T15:02:26.000Z;2024-01-23T15:02:26.000Z;0;0;5;0;970085000;0;0;0;0;0;0;null;null;null;null
160-1;Start;;Lege Bestellposition an;2024-01-15T11:25:21.000Z;2024-01-15T11:25:21.000Z;0;0;1;0;0;0;;0;0;0;0;
160-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2024-01-15T11:25:21.000Z;2024-01-16T13:55:53.000Z;95432000;95432000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
160-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 2 ab;2024-01-16T13:55:53.000Z;2024-01-17T13:16:08.000Z;84015000;84015000;3;0;95432000;0;0;0;0;0;0;Anna Fischer;null;null;null
160-1;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2024-01-17T13:16:08.000Z;2024-01-18T13:23:38.000Z;86850000;86850000;4;0;179447000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
160-1;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Ändere Bestellposition: Preis;2024-01-18T13:23:38.000Z;2024-01-20T11:25:21.000Z;165703000;165703000;5;0;266297000;0;0;0;0;0;0;Thomas Wagner;null;null;null
160-1;Ändere Bestellposition: Preis;Ändere Bestellposition;End;2024-01-20T11:25:21.000Z;2024-01-20T11:25:21.000Z;0;0;6;0;432000000;0;0;0;0;0;0;Peter Hoffmann;Price;84.63;514.4
160-2;Start;;Lege Bestellposition an;2024-01-15T11:25:21.000Z;2024-01-15T11:25:21.000Z;0;0;1;0;0;0;;0;0;0;0;
160-2;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2024-01-15T11:25:21.000Z;2024-01-16T13:55:53.000Z;95432000;95432000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
160-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 2 ab;2024-01-16T13:55:53.000Z;2024-01-17T13:16:08.000Z;84015000;84015000;3;0;95432000;0;0;0;0;0;0;Anna Fischer;null;null;null
160-2;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2024-01-17T13:16:08.000Z;2024-01-18T13:23:38.000Z;86850000;86850000;4;0;179447000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
160-2;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;End;2024-01-18T13:23:38.000Z;2024-01-18T13:23:38.000Z;0;0;5;0;266297000;0;0;0;0;0;0;Thomas Wagner;null;null;null
160-3;Start;;Lege Bestellposition an;2024-01-15T11:25:21.000Z;2024-01-15T11:25:21.000Z;0;0;1;0;0;0;;0;0;0;0;
160-3;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2024-01-15T11:25:21.000Z;2024-01-16T13:55:53.000Z;95432000;95432000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
160-3;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 2 ab;2024-01-16T13:55:53.000Z;2024-01-17T13:16:08.000Z;84015000;84015000;3;0;95432000;0;0;0;0;0;0;Anna Fischer;null;null;null
160-3;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2024-01-17T13:16:08.000Z;2024-01-18T13:23:38.000Z;86850000;86850000;4;0;179447000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
160-3;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;End;2024-01-18T13:23:38.000Z;2024-01-18T13:23:38.000Z;0;0;5;0;266297000;0;0;0;0;0;0;Thomas Wagner;null;null;null
160-4;Start;;Lege Bestellposition an;2024-01-15T11:25:21.000Z;2024-01-15T11:25:21.000Z;0;0;1;0;0;0;;0;0;0;0;
160-4;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2024-01-15T11:25:21.000Z;2024-01-16T13:55:53.000Z;95432000;95432000;2;0;0;0;0;0;0;0;0;Maria Wagner;null;null;null
160-4;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 2 ab;2024-01-16T13:55:53.000Z;2024-01-17T13:16:08.000Z;84015000;84015000;3;0;95432000;0;0;0;0;0;0;Anna Fischer;null;null;null
160-4;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2024-01-17T13:16:08.000Z;2024-01-18T13:23:38.000Z;86850000;86850000;4;0;179447000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
160-4;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;End;2024-01-18T13:23:38.000Z;2024-01-18T13:23:38.000Z;0;0;5;0;266297000;0;0;0;0;0;0;Thomas Wagner;null;null;null
161-1;Start;;Lege Bestellposition an;2024-01-17T10:00:17.000Z;2024-01-17T10:00:17.000Z;0;0;1;0;0;0;;0;0;0;0;
161-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-17T10:00:17.000Z;2024-01-17T14:17:06.000Z;15409000;15409000;2;0;0;0;0;0;0;0;0;Sandra Becker;null;null;null
161-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2024-01-17T14:17:06.000Z;2024-01-17T14:17:06.000Z;0;0;3;0;15409000;0;0;0;0;0;0;Julia Weber;null;null;null
162-1;Start;;Erteile Genehmigung Level 1;2024-01-22T10:41:34.000Z;2024-01-22T10:41:34.000Z;0;0;1;0;0;0;;0;0;0;0;
162-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Lehne Genehmigung Level 2 ab;2024-01-22T10:41:34.000Z;2024-01-22T12:35:39.000Z;6845000;6845000;2;0;0;0;0;0;0;0;0;Thomas Wagner;null;null;null
162-1;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-22T12:35:39.000Z;2024-01-22T15:37:56.000Z;10937000;10937000;3;0;6845000;0;0;0;0;0;0;Stefan Mueller;null;null;null
162-1;Lege Bestellposition an;;Erteile Genehmigung Level 3;2024-01-22T15:37:56.000Z;2024-01-23T10:36:47.000Z;68331000;68331000;4;0;17782000;0;0;0;0;0;0;Sandra Mueller;null;null;null
162-1;Erteile Genehmigung Level 3;Erteile Genehmigung;Lehne Wareneingang ab;2024-01-23T10:36:47.000Z;2024-01-25T13:57:22.000Z;184835000;184835000;5;0;86113000;0;0;0;0;0;0;Anna Fischer;null;null;null
162-1;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2024-01-25T13:57:22.000Z;2024-01-30T12:14:03.000Z;425801000;425801000;6;0;270948000;0;0;0;0;0;0;Michael Becker;null;null;null
162-1;Erfasse Rechnung;;End;2024-01-30T12:14:03.000Z;2024-01-30T12:14:03.000Z;0;0;7;0;696749000;0;0;0;0;0;0;null;null;null;null
162-2;Start;;Erteile Genehmigung Level 1;2024-01-22T10:41:34.000Z;2024-01-22T10:41:34.000Z;0;0;1;0;0;0;;0;0;0;0;
162-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Lehne Genehmigung Level 2 ab;2024-01-22T10:41:34.000Z;2024-01-22T12:35:39.000Z;6845000;6845000;2;0;0;0;0;0;0;0;0;Thomas Wagner;null;null;null
162-2;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-22T12:35:39.000Z;2024-01-22T15:37:56.000Z;10937000;10937000;3;0;6845000;0;0;0;0;0;0;Stefan Mueller;null;null;null
162-2;Lege Bestellposition an;;Erteile Genehmigung Level 3;2024-01-22T15:37:56.000Z;2024-01-23T10:36:47.000Z;68331000;68331000;4;0;17782000;0;0;0;0;0;0;Sandra Mueller;null;null;null
162-2;Erteile Genehmigung Level 3;Erteile Genehmigung;Lehne Wareneingang ab;2024-01-23T10:36:47.000Z;2024-01-25T12:38:22.000Z;180095000;180095000;5;0;86113000;0;0;0;0;0;0;Anna Fischer;null;null;null
162-2;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2024-01-25T12:38:22.000Z;2024-01-30T12:14:03.000Z;430541000;430541000;6;0;266208000;0;0;0;0;0;0;Peter Weber;null;null;null
162-2;Erfasse Rechnung;;End;2024-01-30T12:14:03.000Z;2024-01-30T12:14:03.000Z;0;0;7;0;696749000;0;0;0;0;0;0;null;null;null;null
163-1;Start;;Lege Bestellposition an;2024-01-23T12:23:14.000Z;2024-01-23T12:23:14.000Z;0;0;1;0;0;0;;0;0;0;0;
163-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-23T12:23:14.000Z;2024-01-24T15:24:05.000Z;97251000;97251000;2;0;0;0;0;0;0;0;0;Sandra Mueller;null;null;null
163-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-24T15:24:05.000Z;2024-01-25T08:10:32.000Z;60387000;60387000;3;0;97251000;0;0;0;0;0;0;Michael Mueller;null;null;null
163-1;Erteile Genehmigung Level 2;Erteile Genehmigung;End;2024-01-25T08:10:32.000Z;2024-01-25T08:10:32.000Z;0;0;4;0;157638000;0;0;0;0;0;0;Anna Weber;null;null;null
163-2;Start;;Lege Bestellposition an;2024-01-23T12:23:14.000Z;2024-01-23T12:23:14.000Z;0;0;1;0;0;0;;0;0;0;0;
163-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-23T12:23:14.000Z;2024-01-24T15:24:05.000Z;97251000;97251000;2;0;0;0;0;0;0;0;0;Sandra Mueller;null;null;null
163-2;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-24T15:24:05.000Z;2024-01-25T08:10:32.000Z;60387000;60387000;3;0;97251000;0;0;0;0;0;0;Michael Mueller;null;null;null
163-2;Erteile Genehmigung Level 2;Erteile Genehmigung;End;2024-01-25T08:10:32.000Z;2024-01-25T08:10:32.000Z;0;0;4;0;157638000;0;0;0;0;0;0;Anna Weber;null;null;null
163-3;Start;;Lege Bestellposition an;2024-01-23T12:23:14.000Z;2024-01-23T12:23:14.000Z;0;0;1;0;0;0;;0;0;0;0;
163-3;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-23T12:23:14.000Z;2024-01-24T15:24:05.000Z;97251000;97251000;2;0;0;0;0;0;0;0;0;Sandra Mueller;null;null;null
163-3;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-24T15:24:05.000Z;2024-01-25T08:10:32.000Z;60387000;60387000;3;0;97251000;0;0;0;0;0;0;Michael Mueller;null;null;null
163-3;Erteile Genehmigung Level 2;Erteile Genehmigung;End;2024-01-25T08:10:32.000Z;2024-01-25T08:10:32.000Z;0;0;4;0;157638000;0;0;0;0;0;0;Anna Weber;null;null;null
163-4;Start;;Lege Bestellposition an;2024-01-23T12:23:14.000Z;2024-01-23T12:23:14.000Z;0;0;1;0;0;0;;0;0;0;0;
163-4;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-23T12:23:14.000Z;2024-01-24T15:24:05.000Z;97251000;97251000;2;0;0;0;0;0;0;0;0;Sandra Mueller;null;null;null
163-4;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-24T15:24:05.000Z;2024-01-25T08:10:32.000Z;60387000;60387000;3;0;97251000;0;0;0;0;0;0;Michael Mueller;null;null;null
163-4;Erteile Genehmigung Level 2;Erteile Genehmigung;End;2024-01-25T08:10:32.000Z;2024-01-25T08:10:32.000Z;0;0;4;0;157638000;0;0;0;0;0;0;Anna Weber;null;null;null
163-5;Start;;Lege Bestellposition an;2024-01-23T12:23:14.000Z;2024-01-23T12:23:14.000Z;0;0;1;0;0;0;;0;0;0;0;
163-5;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-23T12:23:14.000Z;2024-01-24T15:24:05.000Z;97251000;97251000;2;0;0;0;0;0;0;0;0;Sandra Mueller;null;null;null
163-5;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-24T15:24:05.000Z;2024-01-25T08:10:32.000Z;60387000;60387000;3;0;97251000;0;0;0;0;0;0;Michael Mueller;null;null;null
163-5;Erteile Genehmigung Level 2;Erteile Genehmigung;End;2024-01-25T08:10:32.000Z;2024-01-25T08:10:32.000Z;0;0;4;0;157638000;0;0;0;0;0;0;Anna Weber;null;null;null
164-1;Start;;Lege Bestellposition an;2024-01-24T14:19:23.000Z;2024-01-24T14:19:23.000Z;0;0;1;0;0;0;;0;0;0;0;
164-1;Lege Bestellposition an;;Erteile Genehmigung Level 1;2024-01-24T14:19:23.000Z;2024-01-25T12:33:40.000Z;80057000;80057000;2;0;0;0;0;0;0;0;0;Andreas Schneider;null;null;null
164-1;Erteile Genehmigung Level 1;Erteile Genehmigung;End;2024-01-25T12:33:40.000Z;2024-01-25T12:33:40.000Z;0;0;3;0;80057000;0;0;0;0;0;0;Thomas Schneider;null;null;null
165-1;Start;;Erteile Genehmigung Level 2;2024-01-25T09:45:46.000Z;2024-01-25T09:45:46.000Z;0;0;1;0;0;0;;0;0;0;0;
165-1;Erteile Genehmigung Level 2;Erteile Genehmigung;Lehne Genehmigung Level 1 ab;2024-01-25T09:45:46.000Z;2024-01-25T11:23:05.000Z;5839000;5839000;2;0;0;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-25T11:23:05.000Z;2024-01-25T15:05:14.000Z;13329000;13329000;3;0;5839000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-1;Lege Bestellposition an;;Ändere Bestellposition: Preis;2024-01-25T15:05:14.000Z;2024-01-26T15:05:14.000Z;86400000;86400000;4;0;19168000;0;0;0;0;0;0;Stefan Hoffmann;null;null;null
165-1;Ändere Bestellposition: Preis;Ändere Bestellposition;End;2024-01-26T15:05:14.000Z;2024-01-26T15:05:14.000Z;0;0;5;0;105568000;0;0;0;0;0;0;Martin Hoffmann;Price;235.21;757.06
165-2;Start;;Erteile Genehmigung Level 2;2024-01-25T09:45:46.000Z;2024-01-25T09:45:46.000Z;0;0;1;0;0;0;;0;0;0;0;
165-2;Erteile Genehmigung Level 2;Erteile Genehmigung;Lehne Genehmigung Level 1 ab;2024-01-25T09:45:46.000Z;2024-01-25T11:23:05.000Z;5839000;5839000;2;0;0;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-25T11:23:05.000Z;2024-01-25T15:05:14.000Z;13329000;13329000;3;0;5839000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-2;Lege Bestellposition an;;End;2024-01-25T15:05:14.000Z;2024-01-25T15:05:14.000Z;0;0;4;0;19168000;0;0;0;0;0;0;Stefan Hoffmann;null;null;null
165-3;Start;;Erteile Genehmigung Level 2;2024-01-25T09:45:46.000Z;2024-01-25T09:45:46.000Z;0;0;1;0;0;0;;0;0;0;0;
165-3;Erteile Genehmigung Level 2;Erteile Genehmigung;Lehne Genehmigung Level 1 ab;2024-01-25T09:45:46.000Z;2024-01-25T11:23:05.000Z;5839000;5839000;2;0;0;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-3;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-25T11:23:05.000Z;2024-01-25T15:05:14.000Z;13329000;13329000;3;0;5839000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-3;Lege Bestellposition an;;Ändere Bestellposition: Material;2024-01-25T15:05:14.000Z;2024-01-29T15:05:14.000Z;345600000;345600000;4;0;19168000;0;0;0;0;0;0;Stefan Hoffmann;null;null;null
165-3;Ändere Bestellposition: Material;Ändere Bestellposition;End;2024-01-29T15:05:14.000Z;2024-01-29T15:05:14.000Z;0;0;5;0;364768000;0;0;0;0;0;0;Julia Fischer;Material;88;68
165-4;Start;;Erteile Genehmigung Level 2;2024-01-25T09:45:46.000Z;2024-01-25T09:45:46.000Z;0;0;1;0;0;0;;0;0;0;0;
165-4;Erteile Genehmigung Level 2;Erteile Genehmigung;Lehne Genehmigung Level 1 ab;2024-01-25T09:45:46.000Z;2024-01-25T11:23:05.000Z;5839000;5839000;2;0;0;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-4;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lege Bestellposition an;2024-01-25T11:23:05.000Z;2024-01-25T15:05:14.000Z;13329000;13329000;3;0;5839000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
165-4;Lege Bestellposition an;;Ändere Bestellposition: Material;2024-01-25T15:05:14.000Z;2024-01-30T15:05:14.000Z;432000000;432000000;4;0;19168000;0;0;0;0;0;0;Stefan Hoffmann;null;null;null
165-4;Ändere Bestellposition: Material;Ändere Bestellposition;End;2024-01-30T15:05:14.000Z;2024-01-30T15:05:14.000Z;0;0;5;0;451168000;0;0;0;0;0;0;Peter Fischer;Material;23;155
166-1;Start;;Lege Bestellposition an;2024-01-29T10:50:29.000Z;2024-01-29T10:50:29.000Z;0;0;1;0;0;0;;0;0;0;0;
166-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-29T10:50:29.000Z;2024-01-29T12:54:29.000Z;7440000;7440000;2;0;0;0;0;0;0;0;0;Klaus Wagner;null;null;null
166-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-29T12:54:29.000Z;2024-01-29T14:08:02.000Z;4413000;4413000;3;0;7440000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
166-1;Erteile Genehmigung Level 2;Erteile Genehmigung;Ändere Bestellung: Lieferant;2024-01-29T14:08:02.000Z;2024-01-30T10:50:29.000Z;74547000;74547000;4;0;11853000;0;0;0;0;0;0;Klaus Weber;null;null;null
166-1;Ändere Bestellung: Lieferant;Ändere Bestellung;Erfasse Wareneingang;2024-01-30T10:50:29.000Z;2024-01-31T12:08:46.000Z;91097000;91097000;5;0;86400000;0;0;0;0;0;0;Klaus Meyer;Supplier;83;92
166-1;Erfasse Wareneingang;Wareneingang erfasst;Erfasse Rechnung;2024-01-31T12:08:46.000Z;2024-02-07T09:11:31.000Z;594165000;594165000;6;0;177497000;0;0;0;0;0;0;Klaus Meyer;null;null;null
166-1;Erfasse Rechnung;;End;2024-02-07T09:11:31.000Z;2024-02-07T09:11:31.000Z;0;0;7;0;771662000;0;0;0;0;0;0;null;null;null;null
166-2;Start;;Lege Bestellposition an;2024-01-29T10:50:29.000Z;2024-01-29T10:50:29.000Z;0;0;1;0;0;0;;0;0;0;0;
166-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2024-01-29T10:50:29.000Z;2024-01-29T12:54:29.000Z;7440000;7440000;2;0;0;0;0;0;0;0;0;Klaus Wagner;null;null;null
166-2;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2024-01-29T12:54:29.000Z;2024-01-29T14:08:02.000Z;4413000;4413000;3;0;7440000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
166-2;Erteile Genehmigung Level 2;Erteile Genehmigung;Ändere Bestellung: Lieferant;2024-01-29T14:08:02.000Z;2024-01-30T10:50:29.000Z;74547000;74547000;4;0;11853000;0;0;0;0;0;0;Klaus Weber;null;null;null
166-2;Ändere Bestellung: Lieferant;Ändere Bestellung;Lehne Wareneingang ab;2024-01-30T10:50:29.000Z;2024-02-01T08:10:55.000Z;163226000;163226000;5;0;86400000;0;0;0;0;0;0;Klaus Meyer;Supplier;83;92
166-2;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2024-02-01T08:10:55.000Z;2024-02-07T09:11:31.000Z;522036000;522036000;6;0;249626000;0;0;0;0;0;0;Anna Becker;null;null;null
166-2;Erfasse Rechnung;;End;2024-02-07T09:11:31.000Z;2024-02-07T09:11:31.000Z;0;0;7;0;771662000;0;0;0;0;0;0;null;null;null;null
